date,bat_team_Chennai Super Kings,bat_team_Delhi Daredevils,bat_team_Kings XI Punjab,bat_team_Kolkata Knight Riders,bat_team_Mumbai Indians,bat_team_Rajasthan Royals,bat_team_Royal Challengers Bangalore,bat_team_Sunrisers Hyderabad,bowl_team_Chennai Super Kings,bowl_team_Delhi Daredevils,bowl_team_Kings XI Punjab,bowl_team_Kolkata Knight Riders,bowl_team_Mumbai Indians,bowl_team_Rajasthan Royals,bowl_team_Royal Challengers Bangalore,bowl_team_Sunrisers Hyderabad,overs,runs,wickets,runs_last_5,wickets_last_5,total
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.2,110,8,34,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.3,110,8,32,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.4,110,8,32,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.5,111,8,32,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.6,111,8,31,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.1,111,8,27,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.2,112,8,27,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.3,116,8,30,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.4,120,8,34,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.5,120,8,33,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.6,121,8,34,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.1,125,8,32,2,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.2,125,8,32,1,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.3,126,8,33,1,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.4,127,8,33,1,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.5,129,8,34,1,129
19-04-2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.6,129,8,33,1,129
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.1,42,2,38,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.2,46,2,42,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.3,46,2,38,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.4,46,3,38,3,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.5,47,3,38,3,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.6,47,3,38,3,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.1,48,3,39,3,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.2,48,3,39,3,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.3,49,3,40,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.4,53,3,40,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.5,54,3,41,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.6,54,3,37,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.1,54,3,37,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.2,55,3,37,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.3,56,3,38,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.4,57,3,38,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.5,58,3,39,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.6,60,3,41,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.1,61,3,41,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.2,62,3,42,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.3,63,3,43,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.4,67,3,45,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.5,68,3,46,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.6,72,3,49,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.1,72,3,45,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.2,73,3,42,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.3,73,3,42,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.4,74,3,39,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.5,74,3,39,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.6,74,3,33,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.1,75,3,33,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.2,76,3,30,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,80,3,34,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.4,81,3,35,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.5,81,3,34,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.6,81,3,34,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.1,81,3,33,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.2,83,3,35,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.3,84,3,35,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.4,84,3,31,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.5,88,3,34,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.6,94,3,40,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,94,3,40,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.2,95,3,40,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.3,95,3,39,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.4,95,3,38,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.5,96,3,38,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.6,97,3,37,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.1,97,3,36,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.2,97,3,35,0,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.3,97,4,34,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.4,98,4,31,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.5,98,4,30,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.6,99,4,27,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.1,100,4,28,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.2,101,4,28,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.3,102,4,29,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.4,102,4,28,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.5,104,4,30,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.6,105,4,31,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.1,106,4,31,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.2,107,4,31,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.3,108,4,28,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.3,109,4,28,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.4,110,4,29,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.5,114,4,33,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.6,118,4,37,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.1,119,4,36,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.2,120,4,36,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.3,124,4,40,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.4,125,4,37,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.5,125,5,31,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.6,129,5,35,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.1,131,5,36,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.2,137,5,42,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.3,138,5,43,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.4,142,5,46,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.5,148,5,51,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.6,149,5,52,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.1,150,5,53,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.2,151,5,54,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.3,151,5,53,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.4,152,5,54,1,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.5,152,6,53,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.6,158,6,58,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.1,159,6,58,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.2,159,6,57,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.3,163,6,61,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.4,164,6,60,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.5,165,6,60,2,165
20-04-2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.6,165,7,59,3,165
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.1,29,2,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.2,29,2,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.3,35,2,31,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.4,39,2,30,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.5,39,2,29,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.6,39,2,28,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1,40,2,29,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.2,40,2,28,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.3,41,2,28,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.4,45,2,32,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.5,45,2,31,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.6,45,2,31,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.1,45,2,30,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.1,46,2,31,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.2,46,2,31,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.3,47,2,31,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.4,47,2,27,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.5,47,2,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.6,47,2,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.1,47,3,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.2,47,3,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.3,47,3,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.4,47,4,26,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.5,47,4,26,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.6,48,4,26,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.1,49,4,27,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.2,50,4,28,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.3,51,4,28,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.4,51,4,28,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.5,52,4,29,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.6,52,4,23,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.1,52,4,23,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.2,52,4,17,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.3,52,4,13,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.4,52,4,13,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.5,53,4,14,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.6,57,4,17,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.1,57,4,17,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.2,57,4,16,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.3,58,4,13,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.4,58,5,13,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.5,59,5,14,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.6,59,5,14,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.1,60,5,14,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.2,61,5,15,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.3,61,5,14,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.4,62,5,15,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.5,62,5,15,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.6,62,5,15,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.1,62,5,15,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.2,63,5,16,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.3,63,5,16,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.4,63,5,16,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.5,64,5,17,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.6,65,5,17,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.1,71,5,22,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.2,71,5,21,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.3,71,6,20,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.4,72,6,21,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.5,73,6,21,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.6,77,6,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.1,77,6,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.2,78,6,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.3,78,6,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.4,78,6,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.4,79,6,26,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.5,81,6,24,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.6,82,6,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.1,82,6,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.1,83,6,25,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.2,89,6,31,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.3,95,6,36,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.4,96,6,37,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.5,102,6,42,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.6,102,6,41,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.1,103,6,42,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.2,103,6,41,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.3,104,6,42,1,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.4,104,7,42,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.5,105,7,43,2,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.6,105,8,42,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.1,106,8,43,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.2,110,8,47,3,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.3,110,9,46,4,110
20-04-2008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.4,110,10,45,5,110
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1,39,1,39,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2,45,1,45,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.3,49,1,49,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,53,1,53,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5,53,1,52,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6,54,1,53,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,55,1,50,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2,56,1,51,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,56,2,51,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,56,2,51,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,57,2,51,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6,59,2,53,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,60,2,50,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1,61,2,51,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,64,2,54,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3,64,3,48,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,68,3,52,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,69,3,53,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5,70,3,50,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6,71,3,51,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1,71,3,51,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2,72,3,52,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,73,3,49,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.4,73,3,49,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.5,73,4,49,4,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.6,73,4,49,4,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.1,77,4,49,4,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.2,81,4,47,4,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.3,82,4,48,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.4,82,4,44,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.5,82,4,43,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.6,83,4,38,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.1,84,4,35,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.2,84,4,31,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.3,84,4,31,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.4,85,4,31,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.5,85,4,30,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.6,86,4,30,3,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.1,87,4,31,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,88,4,32,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.3,89,4,32,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.4,93,4,34,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.5,97,4,37,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,98,4,37,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.1,98,4,34,2,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.2,98,4,34,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.3,100,4,32,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.4,101,4,32,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.5,101,4,31,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.6,107,4,36,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.1,107,4,36,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.2,111,4,39,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,112,4,39,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.4,112,4,39,1,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.5,112,4,39,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.6,113,4,40,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.1,113,4,36,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.2,113,4,32,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.3,114,4,32,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.4,114,4,32,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,115,4,33,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,121,4,38,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.1,127,4,43,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.2,127,4,43,0,166
21-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.3,128,4,44,0,166
